ts,mid,bid_size,ask_size
2020-01-01 01:39:52+00:00,100.33221369102066,257.0,321.0
2020-01-01 01:39:54+00:00,100.33025390503708,285.0,92.0
2020-01-01 01:39:56+00:00,100.3254718586267,153.0,293.0
2020-01-01 01:39:58+00:00,100.31507742909712,324.0,270.0
2020-01-01 01:40:00+00:00,100.33581980943293,262.0,233.0
2020-01-01 01:40:02+00:00,100.33795480599397,243.0,295.0
2020-01-01 01:40:04+00:00,100.3086696212313,118.0,142.0
2020-01-01 01:40:06+00:00,100.30898662376646,279.0,305.0
2020-01-01 01:40:08+00:00,100.30691139242734,56.0,366.0
2020-01-01 01:40:10+00:00,100.29707014481187,336.0,334.0
2020-01-01 01:40:12+00:00,100.33010331681511,248.0,207.0
2020-01-01 01:40:14+00:00,100.35392473510095,274.0,269.0
2020-01-01 01:40:16+00:00,100.33433088084821,95.0,58.0
2020-01-01 01:40:18+00:00,100.33578954278252,81.0,302.0
2020-01-01 01:40:20+00:00,100.31364226383849,149.0,130.0
2020-01-01 01:40:22+00:00,100.33058734264326,229.0,108.0
2020-01-01 01:40:24+00:00,100.3129647607823,141.0,195.0
2020-01-01 01:40:26+00:00,100.30434692771657,242.0,289.0
2020-01-01 01:40:28+00:00,100.29405204355244,156.0,139.0
2020-01-01 01:40:30+00:00,100.31028139834733,65.0,112.0
2020-01-01 01:40:32+00:00,100.28785736247038,222.0,80.0
2020-01-01 01:40:34+00:00,100.28236469892327,270.0,343.0
2020-01-01 01:40:36+00:00,100.26534065388017,183.0,212.0
2020-01-01 01:40:38+00:00,100.27645889317631,248.0,163.0
2020-01-01 01:40:40+00:00,100.29243364111915,249.0,249.0
2020-01-01 01:40:42+00:00,100.27265265680377,242.0,303.0
2020-01-01 01:40:44+00:00,100.25160192104461,350.0,218.0
2020-01-01 01:40:46+00:00,100.27479425963247,200.0,87.0
2020-01-01 01:40:48+00:00,100.25290946389127,87.0,59.0
2020-01-01 01:40:50+00:00,100.26729504429922,303.0,59.0
2020-01-01 01:40:52+00:00,100.2654074642073,310.0,247.0
2020-01-01 01:40:54+00:00,100.26682551913862,282.0,162.0
2020-01-01 01:40:56+00:00,100.2690045923584,266.0,185.0
2020-01-01 01:40:58+00:00,100.24841452398444,283.0,65.0
2020-01-01 01:41:00+00:00,100.25043588710503,280.0,394.0
2020-01-01 01:41:02+00:00,100.2449058244334,163.0,169.0
2020-01-01 01:41:04+00:00,100.25531158546575,254.0,348.0
2020-01-01 01:41:06+00:00,100.24720610054125,258.0,324.0
2020-01-01 01:41:08+00:00,100.23988915340671,249.0,192.0
2020-01-01 01:41:10+00:00,100.27292771931737,117.0,329.0
2020-01-01 01:41:12+00:00,100.27428587127217,51.0,301.0
2020-01-01 01:41:14+00:00,100.26157485780831,354.0,271.0
2020-01-01 01:41:16+00:00,100.26038394242065,241.0,323.0
2020-01-01 01:41:18+00:00,100.25341909424387,269.0,103.0
2020-01-01 01:41:20+00:00,100.26175354005645,142.0,96.0
2020-01-01 01:41:22+00:00,100.26341363329318,248.0,85.0
2020-01-01 01:41:24+00:00,100.28316342414941,191.0,382.0
2020-01-01 01:41:26+00:00,100.23860468117742,225.0,310.0
2020-01-01 01:41:28+00:00,100.24521088623848,234.0,344.0
2020-01-01 01:41:30+00:00,100.26187503169807,283.0,357.0
2020-01-01 01:41:32+00:00,100.25913876566106,83.0,294.0
2020-01-01 01:41:34+00:00,100.22731229112675,280.0,103.0
2020-01-01 01:41:36+00:00,100.23579478387352,235.0,397.0
2020-01-01 01:41:38+00:00,100.22610659642068,294.0,298.0
2020-01-01 01:41:40+00:00,100.24811923544112,315.0,183.0
2020-01-01 01:41:42+00:00,100.25908165697432,79.0,232.0
2020-01-01 01:41:44+00:00,100.23739398150278,162.0,150.0
2020-01-01 01:41:46+00:00,100.25139489118503,344.0,253.0
2020-01-01 01:41:48+00:00,100.24763081775951,382.0,391.0
2020-01-01 01:41:50+00:00,100.22428407868266,355.0,134.0
2020-01-01 01:41:52+00:00,100.2630176417902,272.0,161.0
2020-01-01 01:41:54+00:00,100.2424104490475,359.0,56.0
2020-01-01 01:41:56+00:00,100.24661672383272,213.0,53.0
2020-01-01 01:41:58+00:00,100.25878960100682,345.0,102.0
2020-01-01 01:42:00+00:00,100.26713138863043,381.0,329.0
2020-01-01 01:42:02+00:00,100.2706210228504,124.0,334.0
2020-01-01 01:42:04+00:00,100.24305302900041,273.0,211.0
2020-01-01 01:42:06+00:00,100.26215105630206,58.0,149.0
2020-01-01 01:42:08+00:00,100.24623476886838,183.0,242.0
2020-01-01 01:42:10+00:00,100.23970627182443,155.0,249.0
2020-01-01 01:42:12+00:00,100.23179951996326,152.0,324.0
2020-01-01 01:42:14+00:00,100.22156861067056,383.0,277.0
2020-01-01 01:42:16+00:00,100.22431289118808,75.0,140.0
2020-01-01 01:42:18+00:00,100.21934634235272,110.0,399.0
2020-01-01 01:42:20+00:00,100.21600762840843,159.0,119.0
2020-01-01 01:42:22+00:00,100.22334402990833,236.0,52.0
2020-01-01 01:42:24+00:00,100.23139212222628,89.0,156.0
2020-01-01 01:42:26+00:00,100.21258871807234,71.0,154.0
2020-01-01 01:42:28+00:00,100.20717643639425,77.0,115.0
2020-01-01 01:42:30+00:00,100.21244974621726,387.0,50.0
2020-01-01 01:42:32+00:00,100.22653053865565,384.0,132.0
2020-01-01 01:42:34+00:00,100.23168577617065,270.0,163.0
2020-01-01 01:42:36+00:00,100.23072975607771,293.0,187.0
2020-01-01 01:42:38+00:00,100.21904117738974,230.0,114.0
2020-01-01 01:42:40+00:00,100.2081465630125,382.0,52.0
2020-01-01 01:42:42+00:00,100.21614801287872,53.0,386.0
2020-01-01 01:42:44+00:00,100.18332961322284,271.0,311.0
2020-01-01 01:42:46+00:00,100.19641614349943,123.0,186.0
2020-01-01 01:42:48+00:00,100.18180870249047,79.0,394.0
2020-01-01 01:42:50+00:00,100.17628406658349,232.0,104.0
2020-01-01 01:42:52+00:00,100.19423613424306,339.0,177.0
2020-01-01 01:42:54+00:00,100.19674494636033,366.0,179.0
2020-01-01 01:42:56+00:00,100.21102039034758,137.0,142.0
2020-01-01 01:42:58+00:00,100.1787689653672,62.0,121.0
2020-01-01 01:43:00+00:00,100.15395126752647,322.0,325.0
2020-01-01 01:43:02+00:00,100.1444828328982,199.0,281.0
2020-01-01 01:43:04+00:00,100.12726326551343,131.0,72.0
2020-01-01 01:43:06+00:00,100.14245949987433,160.0,191.0
2020-01-01 01:43:08+00:00,100.13027872671971,120.0,270.0
2020-01-01 01:43:10+00:00,100.11730017343945,152.0,154.0
2020-01-01 01:43:12+00:00,100.10806798984353,205.0,281.0
2020-01-01 01:43:14+00:00,100.10691195678285,372.0,178.0
2020-01-01 01:43:16+00:00,100.09621583138252,285.0,271.0
2020-01-01 01:43:18+00:00,100.08963874633298,73.0,69.0
2020-01-01 01:43:20+00:00,100.08675968678078,298.0,157.0
2020-01-01 01:43:22+00:00,100.10646600183395,158.0,215.0
2020-01-01 01:43:24+00:00,100.08741274085007,139.0,138.0
2020-01-01 01:43:26+00:00,100.10285570615716,139.0,78.0
2020-01-01 01:43:28+00:00,100.08111610178543,385.0,220.0
2020-01-01 01:43:30+00:00,100.08193637348317,312.0,175.0
2020-01-01 01:43:32+00:00,100.0942263201197,219.0,179.0
2020-01-01 01:43:34+00:00,100.08053567544026,183.0,210.0
2020-01-01 01:43:36+00:00,100.0579158308409,200.0,278.0
2020-01-01 01:43:38+00:00,100.05883483844681,350.0,107.0
2020-01-01 01:43:40+00:00,100.08118291688885,375.0,202.0
2020-01-01 01:43:42+00:00,100.08141324511008,356.0,61.0
2020-01-01 01:43:44+00:00,100.088586410509,369.0,182.0
2020-01-01 01:43:46+00:00,100.07881773815659,97.0,91.0
2020-01-01 01:43:48+00:00,100.08638974678622,392.0,219.0
2020-01-01 01:43:50+00:00,100.09487091665918,342.0,270.0
2020-01-01 01:43:52+00:00,100.10697734466424,69.0,247.0
2020-01-01 01:43:54+00:00,100.09085896820396,158.0,279.0
2020-01-01 01:43:56+00:00,100.08778290420499,192.0,222.0
2020-01-01 01:43:58+00:00,100.09223665418894,129.0,295.0
2020-01-01 01:44:00+00:00,100.08555074940418,310.0,389.0
2020-01-01 01:44:02+00:00,100.08400827974013,166.0,182.0
2020-01-01 01:44:04+00:00,100.09858170536441,303.0,276.0
2020-01-01 01:44:06+00:00,100.11801095061287,323.0,132.0
2020-01-01 01:44:08+00:00,100.11404835789143,78.0,207.0
2020-01-01 01:44:10+00:00,100.09452342470739,173.0,228.0
2020-01-01 01:44:12+00:00,100.10265622968126,72.0,373.0
2020-01-01 01:44:14+00:00,100.12288616112129,313.0,363.0
2020-01-01 01:44:16+00:00,100.14743452004234,235.0,132.0
2020-01-01 01:44:18+00:00,100.18594293263166,189.0,385.0
2020-01-01 01:44:20+00:00,100.15541146135355,178.0,73.0
2020-01-01 01:44:22+00:00,100.16539392190582,379.0,280.0
2020-01-01 01:44:24+00:00,100.19314112860486,184.0,102.0
2020-01-01 01:44:26+00:00,100.1784264687453,218.0,122.0
2020-01-01 01:44:28+00:00,100.17260031915939,362.0,178.0
2020-01-01 01:44:30+00:00,100.1887347790962,170.0,246.0
2020-01-01 01:44:32+00:00,100.16660202815373,219.0,128.0
2020-01-01 01:44:34+00:00,100.18531408236875,54.0,171.0
2020-01-01 01:44:36+00:00,100.1906806045115,387.0,89.0
2020-01-01 01:44:38+00:00,100.21444668738769,131.0,187.0
2020-01-01 01:44:40+00:00,100.20597946605865,370.0,265.0
2020-01-01 01:44:42+00:00,100.22865426675234,226.0,172.0
2020-01-01 01:44:44+00:00,100.22287733732709,323.0,284.0
2020-01-01 01:44:46+00:00,100.21715789615732,206.0,123.0
2020-01-01 01:44:48+00:00,100.22356223911628,395.0,391.0
2020-01-01 01:44:50+00:00,100.2162369562096,146.0,66.0
2020-01-01 01:44:52+00:00,100.22018710587508,179.0,147.0
2020-01-01 01:44:54+00:00,100.23887088019383,284.0,147.0
2020-01-01 01:44:56+00:00,100.22557802408858,325.0,179.0
2020-01-01 01:44:58+00:00,100.25180511057216,84.0,363.0
2020-01-01 01:45:00+00:00,100.22875331415743,127.0,116.0
2020-01-01 01:45:02+00:00,100.23645672950053,316.0,245.0
2020-01-01 01:45:04+00:00,100.23078159252675,371.0,386.0
2020-01-01 01:45:06+00:00,100.2111010776638,193.0,244.0
2020-01-01 01:45:08+00:00,100.21066640979404,175.0,211.0
2020-01-01 01:45:10+00:00,100.20735094072666,171.0,133.0
2020-01-01 01:45:12+00:00,100.21486073679385,72.0,290.0
2020-01-01 01:45:14+00:00,100.19615968510378,170.0,130.0
2020-01-01 01:45:16+00:00,100.2335423066005,71.0,160.0
2020-01-01 01:45:18+00:00,100.20905214066045,77.0,90.0
2020-01-01 01:45:20+00:00,100.20684386825357,134.0,97.0
2020-01-01 01:45:22+00:00,100.20003672248613,122.0,260.0
2020-01-01 01:45:24+00:00,100.18208953359793,243.0,307.0
2020-01-01 01:45:26+00:00,100.18718838880125,159.0,299.0
2020-01-01 01:45:28+00:00,100.16717676999721,270.0,341.0
2020-01-01 01:45:30+00:00,100.18054211685738,329.0,151.0
2020-01-01 01:45:32+00:00,100.194462416184,105.0,343.0
2020-01-01 01:45:34+00:00,100.19658064156754,352.0,255.0
2020-01-01 01:45:36+00:00,100.2054256074805,259.0,189.0
2020-01-01 01:45:38+00:00,100.19280564146148,117.0,87.0
2020-01-01 01:45:40+00:00,100.19648055495561,368.0,200.0
2020-01-01 01:45:42+00:00,100.2105721114952,194.0,196.0
2020-01-01 01:45:44+00:00,100.18323687219,157.0,80.0
2020-01-01 01:45:46+00:00,100.17751511183887,374.0,236.0
2020-01-01 01:45:48+00:00,100.19682731124092,185.0,321.0
2020-01-01 01:45:50+00:00,100.18141717953168,313.0,134.0
2020-01-01 01:45:52+00:00,100.1885509697742,277.0,284.0
2020-01-01 01:45:54+00:00,100.17858522449357,177.0,111.0
2020-01-01 01:45:56+00:00,100.18553604836379,249.0,126.0
2020-01-01 01:45:58+00:00,100.16107015195496,377.0,104.0
2020-01-01 01:46:00+00:00,100.17794892509858,146.0,338.0
2020-01-01 01:46:02+00:00,100.17298257308086,121.0,329.0
2020-01-01 01:46:04+00:00,100.1920894420869,92.0,248.0
2020-01-01 01:46:06+00:00,100.19162212291239,112.0,96.0
2020-01-01 01:46:08+00:00,100.21655416745955,227.0,343.0
2020-01-01 01:46:10+00:00,100.20469153648028,167.0,160.0
2020-01-01 01:46:12+00:00,100.23551331977585,255.0,398.0
2020-01-01 01:46:14+00:00,100.23932605060133,323.0,173.0
2020-01-01 01:46:16+00:00,100.25104226518678,278.0,228.0
2020-01-01 01:46:18+00:00,100.25580857253468,381.0,127.0
2020-01-01 01:46:20+00:00,100.2533097947521,131.0,313.0
2020-01-01 01:46:22+00:00,100.22581126024004,356.0,346.0
2020-01-01 01:46:24+00:00,100.23878611089015,136.0,279.0
2020-01-01 01:46:26+00:00,100.23241626192768,264.0,254.0
2020-01-01 01:46:28+00:00,100.23701760493134,378.0,273.0
2020-01-01 01:46:30+00:00,100.24554662215506,62.0,395.0
2020-01-01 01:46:32+00:00,100.22269205056702,251.0,160.0
2020-01-01 01:46:34+00:00,100.24025042133019,124.0,129.0
2020-01-01 01:46:36+00:00,100.21195975338385,186.0,123.0
2020-01-01 01:46:38+00:00,100.21101437874988,87.0,301.0
2020-01-01 01:46:40+00:00,100.20419300411763,361.0,191.0
2020-01-01 01:46:42+00:00,100.22220768231651,129.0,139.0
2020-01-01 01:46:44+00:00,100.2061913135714,225.0,316.0
2020-01-01 01:46:46+00:00,100.21602792052458,293.0,343.0
2020-01-01 01:46:48+00:00,100.2353737576985,328.0,343.0
2020-01-01 01:46:50+00:00,100.24481534246007,216.0,395.0
2020-01-01 01:46:52+00:00,100.2631856106929,184.0,112.0
2020-01-01 01:46:54+00:00,100.26182285499425,366.0,293.0
2020-01-01 01:46:56+00:00,100.27762852023889,285.0,292.0
2020-01-01 01:46:58+00:00,100.247897592397,121.0,387.0
2020-01-01 01:47:00+00:00,100.27720095742804,308.0,313.0
2020-01-01 01:47:02+00:00,100.28802460712234,149.0,125.0
2020-01-01 01:47:04+00:00,100.29699340426393,163.0,312.0
2020-01-01 01:47:06+00:00,100.26782771588793,170.0,317.0
2020-01-01 01:47:08+00:00,100.28075954045768,287.0,100.0
2020-01-01 01:47:10+00:00,100.31001675784356,291.0,388.0
2020-01-01 01:47:12+00:00,100.30457089716812,215.0,385.0
2020-01-01 01:47:14+00:00,100.29227215185287,154.0,188.0
2020-01-01 01:47:16+00:00,100.29771014072452,92.0,305.0
2020-01-01 01:47:18+00:00,100.29061432450536,310.0,84.0
2020-01-01 01:47:20+00:00,100.2994391161481,222.0,269.0
2020-01-01 01:47:22+00:00,100.27239726281395,99.0,110.0
2020-01-01 01:47:24+00:00,100.27847390965631,235.0,204.0
2020-01-01 01:47:26+00:00,100.27255084335984,311.0,385.0
2020-01-01 01:47:28+00:00,100.28682295688535,175.0,361.0
2020-01-01 01:47:30+00:00,100.28682507633646,335.0,163.0
2020-01-01 01:47:32+00:00,100.28865584958099,60.0,142.0
2020-01-01 01:47:34+00:00,100.26586865281948,223.0,124.0
2020-01-01 01:47:36+00:00,100.28859166344193,384.0,169.0
2020-01-01 01:47:38+00:00,100.29372277918628,349.0,277.0
2020-01-01 01:47:40+00:00,100.28871614204107,351.0,196.0
2020-01-01 01:47:42+00:00,100.3035901371103,278.0,109.0
2020-01-01 01:47:44+00:00,100.29856091564614,253.0,373.0
2020-01-01 01:47:46+00:00,100.27820854875522,325.0,344.0
2020-01-01 01:47:48+00:00,100.27494762085708,303.0,276.0
2020-01-01 01:47:50+00:00,100.30860131062826,333.0,107.0
2020-01-01 01:47:52+00:00,100.29252052607622,139.0,200.0
2020-01-01 01:47:54+00:00,100.27445746070629,68.0,366.0
2020-01-01 01:47:56+00:00,100.26694598600253,269.0,295.0
2020-01-01 01:47:58+00:00,100.25715830403666,354.0,374.0
2020-01-01 01:48:00+00:00,100.2608049451294,263.0,395.0
2020-01-01 01:48:02+00:00,100.27426005119659,110.0,319.0
2020-01-01 01:48:04+00:00,100.25034537917746,77.0,329.0
2020-01-01 01:48:06+00:00,100.25132012738742,233.0,379.0
2020-01-01 01:48:08+00:00,100.2473012720649,125.0,393.0
2020-01-01 01:48:10+00:00,100.23746946273805,337.0,337.0
2020-01-01 01:48:12+00:00,100.23301890677627,275.0,251.0
2020-01-01 01:48:14+00:00,100.2554439340399,235.0,177.0
2020-01-01 01:48:16+00:00,100.26659996095489,69.0,96.0
2020-01-01 01:48:18+00:00,100.23499453756924,212.0,280.0
2020-01-01 01:48:20+00:00,100.23485352115465,189.0,223.0
2020-01-01 01:48:22+00:00,100.25133978513499,54.0,289.0
2020-01-01 01:48:24+00:00,100.23169198472979,394.0,110.0
2020-01-01 01:48:26+00:00,100.25885139550083,223.0,320.0
2020-01-01 01:48:28+00:00,100.25334740945881,249.0,75.0
2020-01-01 01:48:30+00:00,100.25780770624907,163.0,110.0
2020-01-01 01:48:32+00:00,100.22978904958798,189.0,204.0
2020-01-01 01:48:34+00:00,100.22556866620504,349.0,294.0
2020-01-01 01:48:36+00:00,100.25788297335902,316.0,254.0
2020-01-01 01:48:38+00:00,100.24530488820186,195.0,121.0
2020-01-01 01:48:40+00:00,100.25202771156256,240.0,171.0
2020-01-01 01:48:42+00:00,100.23786709794268,197.0,75.0
2020-01-01 01:48:44+00:00,100.22972748916489,88.0,74.0
2020-01-01 01:48:46+00:00,100.23536734855091,145.0,230.0
2020-01-01 01:48:48+00:00,100.22486127408044,221.0,314.0
2020-01-01 01:48:50+00:00,100.23559172809342,396.0,179.0
2020-01-01 01:48:52+00:00,100.24452022745821,245.0,292.0
2020-01-01 01:48:54+00:00,100.24308369483322,258.0,222.0
2020-01-01 01:48:56+00:00,100.26823839350534,84.0,304.0
2020-01-01 01:48:58+00:00,100.2720580828005,85.0,350.0
2020-01-01 01:49:00+00:00,100.25765744930928,214.0,296.0
2020-01-01 01:49:02+00:00,100.26601267174472,76.0,283.0
2020-01-01 01:49:04+00:00,100.26423937118894,376.0,149.0
2020-01-01 01:49:06+00:00,100.3055092143369,285.0,216.0
2020-01-01 01:49:08+00:00,100.30565702664666,271.0,279.0
2020-01-01 01:49:10+00:00,100.30218883161264,383.0,128.0
2020-01-01 01:49:12+00:00,100.3115736919908,285.0,62.0
2020-01-01 01:49:14+00:00,100.3211509614074,395.0,335.0
2020-01-01 01:49:16+00:00,100.31830245006041,119.0,366.0
2020-01-01 01:49:18+00:00,100.29708174336281,240.0,383.0
2020-01-01 01:49:20+00:00,100.29921681591075,80.0,295.0
2020-01-01 01:49:22+00:00,100.306562001825,371.0,212.0
2020-01-01 01:49:24+00:00,100.32817495499867,58.0,222.0
2020-01-01 01:49:26+00:00,100.29450448253523,313.0,305.0
2020-01-01 01:49:28+00:00,100.2968897873092,327.0,234.0
2020-01-01 01:49:30+00:00,100.31723737064502,330.0,287.0
2020-01-01 01:49:32+00:00,100.311145100532,113.0,99.0
2020-01-01 01:49:34+00:00,100.30441921033423,259.0,50.0
2020-01-01 01:49:36+00:00,100.32286011914417,82.0,372.0
2020-01-01 01:49:38+00:00,100.30944452483419,164.0,269.0
2020-01-01 01:49:40+00:00,100.32207507815986,98.0,314.0
2020-01-01 01:49:42+00:00,100.31634894881405,151.0,373.0
2020-01-01 01:49:44+00:00,100.30705953037373,271.0,301.0
2020-01-01 01:49:46+00:00,100.32472597603702,162.0,129.0
2020-01-01 01:49:48+00:00,100.33078166223052,279.0,399.0
2020-01-01 01:49:50+00:00,100.32557854867107,63.0,305.0
2020-01-01 01:49:52+00:00,100.32845712843252,87.0,123.0
2020-01-01 01:49:54+00:00,100.33456201529843,362.0,279.0
2020-01-01 01:49:56+00:00,100.35164859971484,187.0,359.0
2020-01-01 01:49:58+00:00,100.32665976524521,121.0,393.0
2020-01-01 01:50:00+00:00,100.33364293873731,269.0,166.0
2020-01-01 01:50:02+00:00,100.3375300374453,154.0,157.0
2020-01-01 01:50:04+00:00,100.30747576608617,245.0,341.0
2020-01-01 01:50:06+00:00,100.31774551554268,95.0,70.0
2020-01-01 01:50:08+00:00,100.34284064447733,328.0,128.0
2020-01-01 01:50:10+00:00,100.34056646392716,116.0,148.0
2020-01-01 01:50:12+00:00,100.32220323125124,116.0,222.0
2020-01-01 01:50:14+00:00,100.31973313662654,109.0,331.0
2020-01-01 01:50:16+00:00,100.32586090552688,107.0,274.0
2020-01-01 01:50:18+00:00,100.30222155133991,330.0,108.0
2020-01-01 01:50:20+00:00,100.30832119329777,159.0,357.0
2020-01-01 01:50:22+00:00,100.31151860616252,114.0,254.0
2020-01-01 01:50:24+00:00,100.29909977123836,299.0,75.0
2020-01-01 01:50:26+00:00,100.31286332458143,366.0,305.0
2020-01-01 01:50:28+00:00,100.31502844027936,125.0,107.0
2020-01-01 01:50:30+00:00,100.33149106873617,55.0,176.0
2020-01-01 01:50:32+00:00,100.29566879346791,264.0,399.0
2020-01-01 01:50:34+00:00,100.29101652564091,189.0,389.0
2020-01-01 01:50:36+00:00,100.26499267656311,94.0,79.0
2020-01-01 01:50:38+00:00,100.29845685053157,85.0,362.0
2020-01-01 01:50:40+00:00,100.2884514678184,98.0,341.0
2020-01-01 01:50:42+00:00,100.28330314615056,255.0,308.0
2020-01-01 01:50:44+00:00,100.26304282460606,259.0,92.0
2020-01-01 01:50:46+00:00,100.30304559395708,117.0,237.0
2020-01-01 01:50:48+00:00,100.28249004373639,194.0,315.0
2020-01-01 01:50:50+00:00,100.29062332107927,387.0,316.0
2020-01-01 01:50:52+00:00,100.3001902859554,247.0,174.0
2020-01-01 01:50:54+00:00,100.28223185175946,200.0,357.0
2020-01-01 01:50:56+00:00,100.29641870782133,64.0,372.0
2020-01-01 01:50:58+00:00,100.27427599257564,180.0,347.0
2020-01-01 01:51:00+00:00,100.27896832525546,119.0,356.0
2020-01-01 01:51:02+00:00,100.28599827895188,299.0,266.0
2020-01-01 01:51:04+00:00,100.30023422075011,313.0,354.0
2020-01-01 01:51:06+00:00,100.29551719662605,195.0,244.0
2020-01-01 01:51:08+00:00,100.31386879556179,227.0,227.0
2020-01-01 01:51:10+00:00,100.32574896683526,228.0,195.0
2020-01-01 01:51:12+00:00,100.34054711439158,162.0,60.0
2020-01-01 01:51:14+00:00,100.34686208314457,87.0,368.0
2020-01-01 01:51:16+00:00,100.33932335779843,210.0,71.0
2020-01-01 01:51:18+00:00,100.35247088164574,129.0,248.0
2020-01-01 01:51:20+00:00,100.33192458799061,314.0,121.0
2020-01-01 01:51:22+00:00,100.35261017520796,371.0,89.0
2020-01-01 01:51:24+00:00,100.34223093817725,339.0,344.0
2020-01-01 01:51:26+00:00,100.34575112984892,235.0,222.0
2020-01-01 01:51:28+00:00,100.34064968873109,338.0,56.0
2020-01-01 01:51:30+00:00,100.3459210469336,254.0,124.0
2020-01-01 01:51:32+00:00,100.32694777053457,79.0,114.0
2020-01-01 01:51:34+00:00,100.30522913331349,218.0,94.0
2020-01-01 01:51:36+00:00,100.33586253620439,181.0,85.0
2020-01-01 01:51:38+00:00,100.34266513894981,193.0,275.0
2020-01-01 01:51:40+00:00,100.32865113840809,268.0,182.0
2020-01-01 01:51:42+00:00,100.33459992442822,392.0,316.0
2020-01-01 01:51:44+00:00,100.35228457405641,109.0,114.0
2020-01-01 01:51:46+00:00,100.35097021937186,303.0,255.0
2020-01-01 01:51:48+00:00,100.37852828005836,282.0,395.0
2020-01-01 01:51:50+00:00,100.35261631726318,389.0,150.0
2020-01-01 01:51:52+00:00,100.35301803907112,121.0,308.0
2020-01-01 01:51:54+00:00,100.34950854491032,341.0,301.0
2020-01-01 01:51:56+00:00,100.36065537888223,54.0,90.0
2020-01-01 01:51:58+00:00,100.34574229181165,237.0,373.0
2020-01-01 01:52:00+00:00,100.35870069950877,106.0,397.0
2020-01-01 01:52:02+00:00,100.35785123549222,204.0,283.0
2020-01-01 01:52:04+00:00,100.3539532558496,214.0,206.0
2020-01-01 01:52:06+00:00,100.36844580966793,324.0,230.0
2020-01-01 01:52:08+00:00,100.3626125001312,128.0,295.0
2020-01-01 01:52:10+00:00,100.34206418195437,118.0,392.0
2020-01-01 01:52:12+00:00,100.33528845411905,258.0,342.0
2020-01-01 01:52:14+00:00,100.33150618757911,150.0,75.0
2020-01-01 01:52:16+00:00,100.35076961225899,175.0,342.0
2020-01-01 01:52:18+00:00,100.30605264043457,272.0,85.0
2020-01-01 01:52:20+00:00,100.33141973619011,377.0,358.0
2020-01-01 01:52:22+00:00,100.3390104682485,269.0,213.0
2020-01-01 01:52:24+00:00,100.35708724538087,181.0,60.0
2020-01-01 01:52:26+00:00,100.34391554707433,82.0,298.0
2020-01-01 01:52:28+00:00,100.33955366923139,321.0,92.0
2020-01-01 01:52:30+00:00,100.33263368339836,226.0,85.0
2020-01-01 01:52:32+00:00,100.33004840695038,356.0,57.0
2020-01-01 01:52:34+00:00,100.34068429714196,275.0,289.0
2020-01-01 01:52:36+00:00,100.32038168142273,84.0,191.0
2020-01-01 01:52:38+00:00,100.30463276525602,287.0,208.0
2020-01-01 01:52:40+00:00,100.310501991668,310.0,281.0
2020-01-01 01:52:42+00:00,100.31007478760382,96.0,284.0
2020-01-01 01:52:44+00:00,100.2869207950939,366.0,142.0
2020-01-01 01:52:46+00:00,100.31067464649831,182.0,135.0
2020-01-01 01:52:48+00:00,100.30565422108391,210.0,267.0
2020-01-01 01:52:50+00:00,100.28030229239236,184.0,272.0
2020-01-01 01:52:52+00:00,100.28873698890928,110.0,117.0
2020-01-01 01:52:54+00:00,100.29778179873874,388.0,337.0
2020-01-01 01:52:56+00:00,100.31087901094219,250.0,137.0
2020-01-01 01:52:58+00:00,100.31013500608617,206.0,251.0
2020-01-01 01:53:00+00:00,100.29325645730174,185.0,373.0
2020-01-01 01:53:02+00:00,100.27778543210873,233.0,129.0
2020-01-01 01:53:04+00:00,100.2855796797728,246.0,243.0
2020-01-01 01:53:06+00:00,100.29170187833421,350.0,97.0
2020-01-01 01:53:08+00:00,100.26723797457379,265.0,329.0
2020-01-01 01:53:10+00:00,100.24116946523274,153.0,172.0
2020-01-01 01:53:12+00:00,100.24966642710794,391.0,130.0
2020-01-01 01:53:14+00:00,100.27214130185217,339.0,244.0
2020-01-01 01:53:16+00:00,100.2578059156429,306.0,276.0
2020-01-01 01:53:18+00:00,100.25598102302924,398.0,381.0
2020-01-01 01:53:20+00:00,100.24530952097535,172.0,160.0
2020-01-01 01:53:22+00:00,100.25359125511092,213.0,158.0
2020-01-01 01:53:24+00:00,100.25738822464959,259.0,89.0
2020-01-01 01:53:26+00:00,100.27356882296644,164.0,254.0
2020-01-01 01:53:28+00:00,100.2712709591887,257.0,287.0
2020-01-01 01:53:30+00:00,100.28259383862382,314.0,262.0
2020-01-01 01:53:32+00:00,100.29987625052163,71.0,177.0
2020-01-01 01:53:34+00:00,100.28108627288131,222.0,374.0
2020-01-01 01:53:36+00:00,100.28002037625627,281.0,162.0
2020-01-01 01:53:38+00:00,100.3064116621419,84.0,62.0
2020-01-01 01:53:40+00:00,100.34060275242082,228.0,310.0
2020-01-01 01:53:42+00:00,100.32031752686623,317.0,225.0
2020-01-01 01:53:44+00:00,100.33266005493734,184.0,297.0
2020-01-01 01:53:46+00:00,100.27813607494973,295.0,368.0
2020-01-01 01:53:48+00:00,100.27425032967088,297.0,95.0
2020-01-01 01:53:50+00:00,100.29530881836124,78.0,308.0
2020-01-01 01:53:52+00:00,100.28849500485536,268.0,182.0
2020-01-01 01:53:54+00:00,100.29015663103216,240.0,295.0
2020-01-01 01:53:56+00:00,100.2790428388231,194.0,196.0
